Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2019,17,KAN,Sun,December 29,W,N,H,SDG,31,21,16,25,174,1,1,0,0,7.0,7.0,64.0,81.1,23,162,7.0,2,1,1,4,4,2,103,7,10,0,0,23:56,31,46,258,2,2,3,23,6.1,5.3,67.4,78.0,25,108,4.3,1,8,15,2,4,36:04
2020,1,KAN,Thu,September 10,W,N,H,HTX,34,20,24,32,203,3,0,1,8,6.6,6.2,75.0,122.3,34,166,4.9,1,2,2,4,4,3,136,7,13,1,1,34:47,20,32,242,1,1,4,11,7.9,6.7,62.5,83.1,22,118,5.4,2,4,10,1,1,25:13
2020,2,KAN,Sun,September 20,W,Y,A,SDG,23,20,27,47,289,2,0,1,13,6.4,6.0,57.4,89.8,22,125,5.7,0,3,3,0,1,5,221,7,15,1,1,28:38,22,33,296,1,1,2,15,9.4,8.5,66.7,92.5,44,183,4.2,1,6,13,1,2,39:27
2020,3,KAN,Mon,September 28,W,N,A,RAV,34,20,31,42,385,4,0,0,0,9.2,9.2,73.8,133.5,31,132,4.3,1,0,1,4,5,1,58,10,13,0,2,33:56,15,28,70,1,0,4,27,3.5,2.2,53.6,71.1,21,158,7.5,0,3,9,0,1,26:04
2020,4,KAN,Mon,October 5,W,N,H,NWE,26,10,19,29,229,2,0,1,7,8.1,7.6,65.5,112.6,25,94,3.8,0,2,2,2,3,4,243,4,11,0,0,28:26,20,37,172,1,3,2,18,5.1,4.4,54.1,41.7,35,185,5.3,0,6,15,2,3,31:34
2020,5,KAN,Sun,October 11,L,N,H,RAI,32,40,22,43,333,2,1,3,7,7.9,7.2,51.2,82.8,20,80,4.0,2,1,1,3,3,5,244,6,14,1,2,24:42,22,31,346,3,1,1,1,11.2,10.8,71.0,126.5,35,144,4.1,2,7,14,2,2,35:18
2020,6,KAN,Mon,October 19,W,N,A,BUF,26,17,21,26,221,2,0,1,4,8.7,8.2,80.8,127.7,46,245,5.3,1,2,2,2,3,2,80,9,14,1,1,37:45,14,27,122,2,1,0,0,4.5,4.5,51.9,73.4,23,84,3.7,0,4,9,0,0,22:15
2020,7,KAN,Sun,October 25,W,N,A,DEN,43,16,17,25,185,1,0,4,28,8.5,6.4,68.0,102.9,22,101,4.6,2,3,3,4,5,3,133,0,8,0,0,26:36,24,40,234,0,2,3,20,6.4,5.4,60.0,55.6,33,177,5.4,2,5,14,0,2,33:24
2020,8,KAN,Sun,November 1,W,N,H,NYJ,35,9,35,47,446,5,0,0,0,9.5,9.5,74.5,139.1,20,50,2.5,0,0,0,5,5,3,122,7,13,1,3,31:30,18,30,128,0,0,1,5,4.4,4.1,60.0,69.9,25,93,3.7,0,2,12,2,2,28:30
2020,9,KAN,Sun,November 8,W,N,H,CAR,33,31,30,45,361,4,0,2,11,8.3,7.7,66.7,120.7,11,36,3.3,0,2,3,3,4,1,36,6,11,0,0,21:59,37,50,331,2,0,2,7,6.8,6.4,74.0,104.7,24,104,4.3,2,7,16,3,3,38:01
2020,11,KAN,Sun,November 22,W,N,A,RAI,35,31,35,46,352,2,1,0,0,7.7,7.7,76.1,102.8,27,108,4.0,3,0,0,5,5,2,107,5,9,2,2,32:05,23,31,275,3,1,0,0,8.9,8.9,74.2,119.7,26,89,3.4,1,6,9,0,0,27:55
2020,12,KAN,Sun,November 29,W,N,A,TAM,27,24,37,50,456,3,0,2,6,9.2,8.8,74.0,121.7,20,87,4.4,0,2,2,3,3,4,159,6,12,0,0,36:47,27,41,342,3,2,1,3,8.4,8.1,65.9,95.8,13,75,5.8,0,3,9,1,1,23:13
2020,13,KAN,Sun,December 6,W,N,H,DEN,22,16,25,40,313,1,0,1,5,8.0,7.6,62.5,95.1,22,134,6.1,0,5,5,1,1,3,112,3,10,0,0,29:29,15,28,151,2,2,0,0,5.4,5.4,53.6,63.2,33,179,5.4,0,7,13,0,1,30:31
