Season,Week,Tm_abb,Day,Date,W/L,OT,H/A,Opp_abb,Tm_score,Opp_score,O_P_Cmp,O_P_Att,O_P_Yds,O_P_TD,O_Int,O_Sk,O_Yds_lost_Sk,O_P_Y/A,O_P_NY/A,O_P_Cmp_pct,O_QBR,O_R_Att,O_R_Yds,O_R_Y/A,O_R_TD,FGM,FGA,XPM,XPA,Pnt,Pnt_Yds,O_3D_Conv,O_3D_Att,O_4D_Conv,O_4D_Att,O_ToP,D_P_Cmp,D_P_Att,D_P_Yds,D_P_TD,D_Int,D_Sk,D_Yds_lost_Sk,D_P_Y/A,D_P_NY/A,D_P_Cmp_pct,D_QBR,D_R_Att,D_R_Yds,D_R_Y/A,D_R_TD,D_3D_Conv,D_3D_Att,D_4D_Conv,D_4D_Att,D_ToP
2021,11,PHI,Sun,November 21,W,N,H,NOR,40,29,13,24,138,0,0,3,9,6.1,5.1,54.2,71.2,50,242,4.8,3,4,4,4,4,5,221,12,21,0,0,37:01,22,40,214,3,2,0,0,5.4,5.4,55.0,74.4,22,109,5.0,1,6,13,0,0,22:59
2021,12,PHI,Sun,November 28,L,N,A,NYG,7,13,14,31,124,0,3,1,5,4.2,3.9,45.2,16.8,33,208,6.3,1,0,0,1,1,3,130,4,11,0,2,27:58,19,30,194,1,0,1,8,6.7,6.3,63.3,92.9,27,70,2.6,0,3,12,1,1,32:02
2021,13,PHI,Sun,December 5,W,N,A,NYJ,33,18,20,25,233,2,0,2,9,9.7,8.6,80.0,132.2,41,185,4.5,1,4,4,3,3,1,38,6,13,1,1,35:36,23,38,211,2,1,2,15,5.9,5.3,60.5,82.2,17,70,4.1,1,3,9,2,3,24:24
2021,15,PHI,Tue,December 21,W,N,H,WAS,27,17,20,26,281,1,1,3,15,11.4,9.7,76.9,108.0,41,238,5.8,2,2,2,3,3,2,75,7,13,0,1,35:17,20,31,174,0,0,2,20,6.3,5.3,64.5,79.2,21,63,3.0,2,6,13,0,1,24:43
2021,16,PHI,Sun,December 26,W,N,H,NYG,34,10,17,29,194,2,0,1,5,6.9,6.5,58.6,101.8,30,130,4.3,1,2,3,4,4,4,170,5,13,0,1,29:08,23,44,108,1,2,2,10,2.7,2.3,52.3,46.8,27,84,3.1,0,8,20,1,2,30:52
2021,17,PHI,Sun,January 2,W,N,A,WAS,20,16,17,26,212,0,0,1,2,8.2,7.9,65.4,90.5,34,118,3.5,2,2,2,2,2,2,74,4,12,3,4,32:09,27,36,218,0,1,3,29,6.9,5.6,75.0,78.2,22,94,4.3,1,9,15,0,1,27:51
2021,18,PHI,Sat,January 8,L,N,H,DAL,26,51,20,34,166,2,1,3,22,5.5,4.5,58.8,78.8,33,149,4.5,1,2,2,2,2,3,87,10,18,3,3,32:23,22,28,304,5,0,1,1,10.9,10.5,78.6,151.5,32,171,5.3,2,8,13,2,2,27:37
2022,1,PHI,Sun,September 11,W,N,A,DET,38,35,18,32,239,0,0,1,4,7.6,7.2,56.3,80.1,39,216,5.5,4,1,1,5,5,3,137,10,17,2,3,31:34,21,37,205,2,1,1,10,5.8,5.4,56.8,79.2,28,181,6.5,3,9,14,1,1,28:26
2022,2,PHI,Mon,September 19,W,N,H,MIN,24,7,26,31,323,1,1,3,10,10.7,9.5,83.9,107.4,34,163,4.8,2,1,2,3,3,4,179,7,13,0,0,36:14,27,46,202,1,3,2,19,4.8,4.2,58.7,49.4,11,62,5.6,0,4,12,0,0,23:46
2022,3,PHI,Sun,September 25,W,N,A,WAS,24,8,22,35,328,3,0,3,12,9.7,8.6,62.9,122.1,30,72,2.4,0,1,1,3,3,6,277,5,15,2,3,27:06,25,43,153,0,0,9,58,4.9,2.9,58.1,65.4,22,87,4.0,1,6,17,0,2,32:54
